
57.0,-76.05823305257722,75.38098315610684
57.0,-122.96584724809054,83.12915948635347
57.0,-204.650357364925,125.76838264190128
57.0,-259.7408564109198,56.79360376108557
57.0,-312.3652261961703,43.3238356865216
58.0,-285.13666494272286,68.11551691335207
57.0,-247.27131765260984,20.303096600063235
48.0,-179.87360301727483,-8.070630955308351
48.0,-86.69029727882386,-3.667671910509615
49.0,-17.521400437133742,15.016913109756766
48.0,114.33684426264777,64.37599149521064
48.0,164.76030416174734,78.94008594338784
49.0,94.71621251747985,154.37030809035707
48.0,-4.616437925722584,241.72451567897716
49.0,-36.183444804960494,248.1894752327734
56.0,23.399448769313693,254.7682377356639
56.0,29.70089911007685,224.5974210747836
53.0,-8.372116944721842,149.6594558999435
47.0,-24.08390214612222,72.71677283984052
45.0,-45.711941628906175,-11.058278284814818
44.0,23.3161376228318,-54.38836041017807
44.0,-6.758536948935188,-174.19050809045785
44.0,-71.33913580091767,-174.875904627732
44.0,-23.69725299800128,-121.416645544503
44.0,14.310969662770823,-156.91959091099827
44.0,82.30957109956475,-190.23892155543405
44.0,131.1854073936407,-305.58233449901115
44.0,150.9800304880368,-362.07974303282026
45.0,157.37458630541923,-265.2061837480836
45.0,76.81403484194729,-107.1089120519516
47.0,37.131926252773184,-167.63216164028387
49.0,-4.577364331733952,-200.58924798385104
50.0,-177.44614487553798,-152.4721181874893
51.0,-249.96531721812633,-65.54444425485336
53.0,-222.3880468678639,22.821872790791826
55.0,-260.42777663852974,81.57842783895651
56.0,-166.26418561630868,127.20592861883404
57.0,-26.861781455510386,55.95032336424831
57.0,-11.418776303010656,24.572381946241393
58.0,72.82618241603743,62.47268421157948
58.0,136.36969014727987,80.83372253491869
59.0,140.15772713093747,54.11631580839728
59.0,121.55137075494346,132.7723816660344
60.0,21.31636086634395,298.4130922960072
63.0,-74.43866149447858,380.03879142851247
63.0,-33.36335191715372,306.04983242927466
62.0,-31.42285354541448,174.04370828896157
62.0,1.7071517930071671,137.99759246634056
58.0,-16.10313844573701,116.1382838881305
56.0,-139.14889874378653,82.48170791805539
55.0,-116.78810170621205,122.7574530587192
54.0,-162.09827761808583,90.26383211379452
54.0,-147.5143466824842,91.03427081825232
54.0,-135.94124687017393,-53.43330115069997
49.0,-93.9552846245822,-54.6765780516465
49.0,-93.77273776069907,-83.79070091223825
47.0,-70.4012254699362,-116.22429746322707
47.0,13.439928613201769,-27.66567002193924
37.0,133.82778160837904,80.05071888096445
36.0,160.46883201445883,122.27007822437096
28.0,207.20699651504168,269.5705196761765
29.0,362.24182287331183,382.75261597226967
30.0,481.8504545805645,377.95548360930576
30.0,451.34442058217667,404.3258061558724
30.0,426.6363489340295,416.2193675667476
34.0,451.96888617424366,333.2999584100457
35.0,459.4674376894415,171.18610552214372
35.0,397.0218261966716,82.71540941253292
35.0,329.5522131721544,46.944957746780254
36.0,307.0469544635639,32.49954837291075
36.0,310.1087847460858,9.823222601758433
36.0,301.91330546393493,57.675585673120246
36.0,352.5932060768988,118.68141953692496
36.0,327.79081398192943,132.94320718407272
37.0,241.0196727029418,115.20052447485664
36.0,194.88207693242964,6.9684475907051615
36.0,162.83524458847467,-105.12560033884031
37.0,90.81629251812886,-72.17718587490387
37.0,102.0643580439924,-6.540000363499424
37.0,133.79837478437472,-51.804694480838336
37.0,131.6719681013273,-35.23921590807039
38.0,259.28023042791165,-59.73140664579252
38.0,286.7494739949486,-147.46386206820011
37.0,327.136331092642,-99.13396888523333
37.0,345.2755653025282,-81.08809046731416
37.0,267.8875752294344,-66.13850999955126
37.0,194.62471322662168,-77.62113921674391
37.0,174.57882987278873,-51.35970479206944
37.0,186.22327160257515,-5.378667299519451
44.0,-24.93933218177843,-133.26280372459598
42.0,18.120460307268885,-72.64188398155795
40.0,105.77196149102085,-7.183688572838294
39.0,102.32030962303514,70.60814218879689
39.0,120.08947848827108,110.91241257844175
37.0,219.00462818745623,150.59277466401977
37.0,275.2937637558194,120.58294059634366
37.0,212.85672078832908,45.648170948125816
37.0,161.98296099774436,80.95023782283502
38.0,128.76104592331822,112.74455029841982
44.0,78.54045706725222,42.73236774831125
47.0,13.603850706285655,-68.55444840249952
47.0,-130.1640605615691,-122.65299585093236
48.0,-199.77305102078495,-157.93250894606885
48.0,-177.48938856661627,-157.6147389477268
56.0,-150.44691131194992,-164.82354400124012
58.0,-245.2824106199166,-61.124961805782974
58.0,-218.167523203263,55.375256570779925
59.0,-218.9164439508762,99.82135905247411
59.0,-167.77247326555673,114.96160130970883
59.0,-180.12404857682947,124.3858364238496
59.0,-135.92829581518714,171.72971876254206
59.0,-113.72476031812296,177.88604205002903
58.0,-149.7947408236923,218.07988041356123
58.0,-185.376875048916,206.6883805715337
58.0,-205.2230656960133,145.2431687136345
56.0,-238.59079439461064,65.52642381562565
55.0,-204.4938944287813,-32.96546038910984
53.0,-80.77524691166381,-82.61002380638834
52.0,-32.06563055221197,-51.441969512961485
46.0,-10.045411166205536,-76.27783063685969
46.0,-43.182485907728406,-143.39545882304995
45.0,-13.224709255416336,-225.25506533746193
45.0,-13.29097996531221,-158.64983478984007
45.0,94.00825443571976,-21.927473623005795
45.0,143.3769307951362,-42.8039458596479
45.0,166.99680880327966,-77.9712890757531
44.0,182.2945108975828,-80.91380861592285
44.0,151.2402001211195,-60.21735081391298
44.0,99.30471507300184,-36.47355860664232
44.0,128.5330731635705,-27.784950689048504
39.0,85.11223159983777,-13.83743915896152
39.0,126.20044880784796,38.68950745881837
39.0,178.77198271289478,45.74343260350995
40.0,132.64024929110923,18.503723782670125
41.0,141.89695490598032,4.833325155925838
42.0,220.21452256373013,-41.696704832589454
43.0,168.8632319662734,-58.63591148764216
44.0,161.09255787057285,-95.88819326861852
45.0,123.98162237778313,-160.32325385308943
46.0,-26.84090971991518,-135.44606327683124
48.0,-209.08239875967308,-53.38967798174954
50.0,-223.3959382285492,23.05622017897552
50.0,-183.74403575436665,-46.89270074432886
55.0,-173.02748496377183,-78.79222364896661
55.0,-144.0361344183193,-103.3797832659222
55.0,-222.3660053332388,-58.62964554122832
55.0,-239.430534230158,31.169890372224064
56.0,-176.05537441265395,52.37215048916704
55.0,-181.91085848833,34.407937562550494
56.0,-127.23834685671721,-38.61704458133656
56.0,-84.80324357670514,-88.46081384819334
59.0,-6.210044313018566,-119.84377903806836
59.0,-44.70844095719103,-16.71974605073963
58.0,-126.3761556593373,75.79786112758556
47.0,-125.2360728815631,117.44509313257282
50.0,-70.12343269398274,83.81263474247946
56.0,-18.703076088020424,-23.345578184929767
59.0,39.48441460538479,20.142771102403813
43.0,88.50099113694206,54.3460588807768
34.0,49.42188898532621,31.05641348837476
34.0,12.519614836468888,108.05171763758482
34.0,101.43115658049038,180.31781928340828
35.0,173.8831853547811,139.53900708447537
35.0,125.7225376761165,179.5484791181445
35.0,213.11598918924696,181.0227033541716
35.0,268.0512915183135,59.55699437666648
36.0,251.40106742166697,14.577002398768332
38.0,138.7664678610958,36.62892715952278
44.0,73.49288386534931,51.0025935434582
48.0,-177.25434564315,-39.10534620592168
48.0,-274.98277759817904,-66.44958608596352
49.0,-264.0859920120621,-102.16087251982556
46.0,-242.30326534481569,-170.61468344605592
46.0,-142.80471218284757,-252.01737496099247
46.0,-134.04589393462183,-367.53331116462925
46.0,-123.49024000397517,-306.9194130378426
